?cls	?pred	?val	?synType
<http://purl.obolibrary.org/obo/FBdv_00007003>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S11b"	
<http://purl.obolibrary.org/obo/FBdv_00007111>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 36 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_0010001>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 61 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007121>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 46 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007026>	<http://www.w3.org/2000/01/rdf-schema#label>	"mature adult stage"	
<http://purl.obolibrary.org/obo/FBdv_00005315>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic cycle 15"	
<http://purl.obolibrary.org/obo/FBdv_00005311>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 5"	
<http://purl.obolibrary.org/obo/FBdv_00005352>	<http://www.w3.org/2000/01/rdf-schema#label>	"pupal stage P5(ii)"	
<http://purl.obolibrary.org/obo/FBdv_00005299>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic cycle 7"	
<http://purl.obolibrary.org/obo/FBdv_00005368>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P15(ii)"	
<http://purl.obolibrary.org/obo/FBdv_00005364>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P13"	
<http://purl.obolibrary.org/obo/FBdv_00007130>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 55 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007082>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 7 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007094>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 19 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005338>	<http://www.w3.org/2000/01/rdf-schema#label>	"second instar larval stage"	
<http://purl.obolibrary.org/obo/FBdv_00005334>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 16"	
<http://purl.obolibrary.org/obo/FBdv_00005283>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S14"	
<http://purl.obolibrary.org/obo/FBdv_00006011>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage"	
<http://purl.obolibrary.org/obo/FBdv_00007002>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S11a"	
<http://purl.obolibrary.org/obo/FBdv_00007018>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 17(iv)"	
<http://purl.obolibrary.org/obo/FBdv_00007014>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult age in days"	
<http://purl.obolibrary.org/obo/FBdv_00007122>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 47 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005275>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S12A"	
<http://purl.obolibrary.org/obo/FBdv_00005309>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic cycle 13"	
<http://purl.obolibrary.org/obo/FBdv_00007106>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 31 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005363>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P12(ii)"	
<http://purl.obolibrary.org/obo/FBdv_00005360>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P11(ii)"	
<http://purl.obolibrary.org/obo/FBdv_00007093>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 18 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007088>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 13 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005282>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S13D"	
<http://purl.obolibrary.org/obo/FBdv_00005294>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic cycle 2"	
<http://purl.obolibrary.org/obo/FBdv_00005329>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete head involution stage"	
<http://purl.obolibrary.org/obo/FBdv_00007013>	<http://www.w3.org/2000/01/rdf-schema#label>	"age"	
<http://purl.obolibrary.org/obo/FBdv_00007116>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 41 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_0010006>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 66 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005340>	<http://www.w3.org/2000/01/rdf-schema#label>	"early third instar larval stage"	
<http://purl.obolibrary.org/obo/FBdv_00000054>	<http://www.w3.org/2000/01/rdf-schema#label>	"cleavage stage"	
<http://purl.obolibrary.org/obo/FBdv_00007113>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 38 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005270>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S10"	
<http://purl.obolibrary.org/obo/FBdv_00005269>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S9"	
<http://purl.obolibrary.org/obo/FBdv_00005265>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S5"	
<http://purl.obolibrary.org/obo/FBdv_00014201>	<http://www.w3.org/2000/01/rdf-schema#label>	"early extended germ band stage"	
<http://purl.obolibrary.org/obo/FBdv_00005347>	<http://www.w3.org/2000/01/rdf-schema#label>	"prepupal stage P4(i)"	
<http://purl.obolibrary.org/obo/FBdv_00005305>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete syncytial blastoderm stage"	
<http://purl.obolibrary.org/obo/FBdv_00005301>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 3"	
<http://purl.obolibrary.org/obo/FBdv_00005317>	<http://www.w3.org/2000/01/rdf-schema#label>	"gastrula stage"	
<http://purl.obolibrary.org/obo/FBdv_00007089>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 14 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005354>	<http://www.w3.org/2000/01/rdf-schema#label>	"pupal stage P7"	
<http://purl.obolibrary.org/obo/FBdv_00007099>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 24 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005293>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 2"	
<http://purl.obolibrary.org/obo/FBdv_00005288>	<http://www.w3.org/2000/01/rdf-schema#label>	"fertilized egg stage"	
<http://purl.obolibrary.org/obo/FBdv_00007131>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 56 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007084>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 9 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005290>	<http://www.w3.org/2000/01/rdf-schema#label>	"pre-blastoderm stage"	
<http://purl.obolibrary.org/obo/FBdv_0010007>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 67 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007127>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 52 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007004>	<http://www.w3.org/2000/01/rdf-schema#label>	"third instar larval stage L1"	
<http://purl.obolibrary.org/obo/FBdv_00005324>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 10"	
<http://purl.obolibrary.org/obo/FBdv_00007112>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 37 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007124>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 49 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007007>	<http://www.w3.org/2000/01/rdf-schema#label>	"late third instar larval stage"	
<http://purl.obolibrary.org/obo/FBdv_00005331>	<http://www.w3.org/2000/01/rdf-schema#label>	"dorsal closure stage"	
<http://purl.obolibrary.org/obo/FBdv_00005264>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S4"	
<http://purl.obolibrary.org/obo/FBdv_00005276>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S12B"	
<http://purl.obolibrary.org/obo/FBdv_00005348>	<http://www.w3.org/2000/01/rdf-schema#label>	"prepupal stage P4(ii)"	
<http://purl.obolibrary.org/obo/FBdv_00007076>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 1 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005358>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P11"	
<http://purl.obolibrary.org/obo/FBdv_00005316>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic cycle 16"	
<http://purl.obolibrary.org/obo/FBdv_00005312>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic cycle 14"	
<http://purl.obolibrary.org/obo/FBdv_00005355>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P8"	
<http://purl.obolibrary.org/obo/FBdv_00005261>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S1"	
<http://purl.obolibrary.org/obo/FBdv_00005369>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult stage"	
<http://purl.obolibrary.org/obo/FBdv_00005365>	<http://www.w3.org/2000/01/rdf-schema#label>	"pharate adult stage P14"	
<http://purl.obolibrary.org/obo/FBdv_00005289>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage"	
<http://purl.obolibrary.org/obo/FBdv_00007085>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 10 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00007095>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 20 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005284>	<http://www.w3.org/2000/01/rdf-schema#label>	"oogenesis stage S14A"	
<http://purl.obolibrary.org/obo/FBdv_00006012>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult stage A3"	
<http://purl.obolibrary.org/obo/FBdv_00007005>	<http://www.w3.org/2000/01/rdf-schema#label>	"third instar larval stage L2"	
<http://purl.obolibrary.org/obo/FBdv_00007015>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 17(i)"	
<http://purl.obolibrary.org/obo/FBdv_00005335>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 17"	
<http://purl.obolibrary.org/obo/FBdv_00007123>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 48 of adulthood"	
<http://purl.obolibrary.org/obo/FBdv_00005330>	<http://www.w3.org/2000/01/rdf-schema#label>	"embryonic stage 14"	
<http://purl.obolibrary.org/obo/FBdv_00005342>	<http://www.w3.org/2000/01/rdf-schema#label>	"prepupal stage"	
<http://purl.obolibrary.org/obo/FBdv_00007075>	<http://www.w3.org/2000/01/rdf-schema#label>	"day 0 of adulthood"	
